article_id,entity,label,dataset,cui,preferred_name,rootSource,semantic_types
PMC12112120,survival rate,TEST,PMC,C0038954,Survival Rate,MSH,Quantitative Concept
PMC12112120,nonspecific symptoms,PROBLEM,PMC,C0232486,"Nonspecific abdominal symptom, NOS",SNMI,Sign or Symptom
PMC12112120,precursor lesions,PROBLEM,PMC,C5787479,Myeloid precursor lesion,SNOMEDCT_US,Neoplastic Process
PMC12112120,pc,PROBLEM,PMC,C1418288,PC gene,MTH,Gene or Genome
PMC12112120,cafs,PROBLEM,PMC,C4277548,Cancer-Associated Fibroblasts,MTH,Cell
PMC12112120,cancer progression,PROBLEM,PMC,C1947901,Cancer Progression,MTH,Pathologic Function
PMC12112120,invasion,PROBLEM,PMC,C2699153,Cell Invasion,MTH,Pathologic Function
PMC12112120,metastasis,PROBLEM,PMC,C4255448,Metastasis,MTH,Pathologic Function
PMC12112120,this study,TEST,PMC,C3172868,Was this on a farm:Find:Pt:^Patient:Nom:PEG Study,LNC,Clinical Attribute
PMC12112120,mrna data,TEST,PMC,,,,
PMC12112120,pc samples,TEST,PMC,,,,
PMC12112120,cafrelated genes,PROBLEM,PMC,,,,
PMC12112120,drugs,TREATMENT,PMC,C3687832,Drugs - dental services,MTH,Therapeutic or Preventive Procedure
PMC12112120,pc treatment,TREATMENT,PMC,C0962074,PC protocol (ovarian cancer treatment),MTH,Therapeutic or Preventive Procedure
PMC12112120,algorithms,TREATMENT,PMC,C0002045,algorithm,MTH,Intellectual Product
PMC12112120,epic,TREATMENT,PMC,C3810536,Epic Health Record System,MTH,Intellectual Product
PMC12112120,xcell,TREATMENT,PMC,C4723176,"DRESSING,XCELL BIOSYN 3.5IN X 3.5IN",VANDF,Medical Device
PMC12112120,mcpcounter,TREATMENT,PMC,,,,
PMC12112120,tide,TREATMENT,PMC,C0599962,Red Tide,MSH,Natural Phenomenon or Process
PMC12112120,caf infiltration,PROBLEM,PMC,,,,
PMC12112120,weighted gene coexpression network analysis,TEST,PMC,,,,
PMC12112120,our analyses,TEST,PMC,,,,
PMC12112120,eight prognostic genes,PROBLEM,PMC,,,,
PMC12112120,a sixgene model,TREATMENT,PMC,,,,
PMC12112120,correlation analysis,TEST,PMC,C0010101,Correlation Study,MSH,Research Activity
PMC12112120,the caf risk score,PROBLEM,PMC,,,,
PMC12112120,caf infiltration,PROBLEM,PMC,,,,
PMC12112120,related,TEST,PMC,C0445223,Related (finding),MTH,Finding
PMC12112120,significant differences between,PROBLEM,PMC,,,,
PMC12112120,highcaf and lowcaf risk groups,PROBLEM,PMC,,,,
PMC12112120,high caf risk scores,PROBLEM,PMC,,,,
PMC12112120,immunotherapy,TREATMENT,PMC,C0021083,Immunotherapy,MTH,Therapeutic or Preventive Procedure
PMC12112120,higher tumor mutation burdens,PROBLEM,PMC,,,,
PMC12112120,gsea,TEST,PMC,,,,
PMC12112120,these scores,TEST,PMC,,,,
PMC12112120,tumor microenvironment pathways,PROBLEM,PMC,,,,
PMC12112120,chemotherapy,TREATMENT,PMC,C3665472,Chemotherapy,MTH,Therapeutic or Preventive Procedure
PMC12112120,immunotherapy,TREATMENT,PMC,C0021083,Immunotherapy,MTH,Therapeutic or Preventive Procedure
PMC12112120,pancreatic cancer,PROBLEM,PMC,C0235974,Pancreatic carcinoma,MTH,Neoplastic Process
PMC12112120,future clinical strategies,TREATMENT,PMC,,,,
PMC12112120,our study,TEST,PMC,,,,
PMC12112120,mfap5,TEST,PMC,C1428886,MFAP5 gene,MTH,Gene or Genome
PMC12112120,ctsk,TEST,PMC,C1413815,CTSK gene,MTH,Gene or Genome
PMC12112120,mmp2,TEST,PMC,C1334522,MMP2 gene,MTH,Gene or Genome
PMC12112120,fstl1,TEST,PMC,C1414831,FSTL1 gene,MTH,Gene or Genome
PMC12112120,prrx1through,TEST,PMC,,,,
PMC12112120,weighted gene coexpression network analysis,TEST,PMC,,,,
PMC12112120,cancerassociated fibroblast caf infiltration,PROBLEM,PMC,,,,
PMC12112120,pancreatic cancer,PROBLEM,PMC,C0235974,Pancreatic carcinoma,MTH,Neoplastic Process
PMC12112120,both chemotherapy,TREATMENT,PMC,C5439719,Patient received adjuvant treatment course including both chemotherapy and her2-targeted therapy,HCPCS,Therapeutic or Preventive Procedure
PMC12112120,immunotherapy,TREATMENT,PMC,C0021083,Immunotherapy,MTH,Therapeutic or Preventive Procedure
PMC12112120,the tumor microenvironment,PROBLEM,PMC,C2936626,Tumor Microenvironment,MSH,Natural Phenomenon or Process
PMC12112120,pancreatic cancer progression,PROBLEM,PMC,C1618370,"Oncology; disease status; pancreatic cancer, limited to adenocarcinoma; extent of disease unknown, staging in progress, or not listed (for use in a medicare-approved demonstration project)",HCPCS,Therapeutic or Preventive Procedure
PMC12112120,treatment efficacy,TREATMENT,PMC,C0087113,Treatment Effectiveness,MTH,Qualitative Concept
PMC12112120,further exploration,TEST,PMC,,,,
PMC12112120,the tmes,TEST,PMC,C5783677,Xerna TME Panel,NCI,Laboratory Procedure
PMC12112120,caf infiltration,PROBLEM,PMC,,,,
PMC12112120,the clinical management,TREATMENT,PMC,C1516615,Clinical Management,NCI,Health Care Activity
PMC12112120,pc,PROBLEM,PMC,C1418288,PC gene,MTH,Gene or Genome
PMC12112120,optimizing,TREATMENT,PMC,C2698650,Optimization,NCI,Activity
PMC12112120,therapeutic strategies,TREATMENT,PMC,C5913765,Use therapeutic communication strategies to acknowledge pain experience and convey acceptance of response to pain,NIC,Health Care Activity
PMC12112120,targeted approaches,TREATMENT,PMC,C0814387,matching target group and prevention approach,AOD,Therapeutic or Preventive Procedure
PMC12112120,cafrelated dynamics,PROBLEM,PMC,,,,
PMC12112120,the tme,TEST,PMC,C5783677,Xerna TME Panel,NCI,Laboratory Procedure
PMC12112120,these molecular markers,TEST,PMC,,,,
PMC12112120,effective treatment protocols,TREATMENT,PMC,,,,
PMC12112120,pancreatic cancer,PROBLEM,PMC,C0235974,Pancreatic carcinoma,MTH,Neoplastic Process
PMC8371525,helicobacter pylorih pylori,PROBLEM,PMC,,,,
PMC8371525,an infectious agent,PROBLEM,PMC,C0314732,Infectious agent,SNOMEDCT_US,Organism
PMC8371525,several diseases,PROBLEM,PMC,C4740692,Severe disease,LNC,Finding
PMC8371525,gastric and duodenal peptic ulcer,PROBLEM,PMC,,,,
PMC8371525,gastric adenocarcinoma,PROBLEM,PMC,C0278701,Gastric Adenocarcinoma,MTH,Neoplastic Process
PMC8371525,mucosaassociated lymphoid tissue lymphoma of the stomach,PROBLEM,PMC,,,,
PMC8371525,other extragastric manifestations,PROBLEM,PMC,,,,
PMC8371525,pyloriinfection,PROBLEM,PMC,,,,
PMC8371525,neurological disorders,PROBLEM,PMC,C0027765,nervous system disorder,MTH,Disease or Syndrome
PMC8371525,alzheimers disease,PROBLEM,PMC,C0002395,Alzheimer's Disease,MTH,Disease or Syndrome
PMC8371525,demyelinating multiple sclerosis,PROBLEM,PMC,C0856260,Demyelinating disease (excl multiple sclerosis),MDR,Disease or Syndrome
PMC8371525,parkinsons disease,PROBLEM,PMC,C0030567,Parkinson Disease,MTH,Disease or Syndrome
PMC8371525,a relationship betweenh,PROBLEM,PMC,,,,
PMC8371525,pyloriinfection,PROBLEM,PMC,,,,
PMC8371525,such dermatological diseases,PROBLEM,PMC,,,,
PMC8371525,psoriasis,PROBLEM,PMC,C0033860,Psoriasis,MSH,Disease or Syndrome
PMC8371525,rosacea,PROBLEM,PMC,C0035854,Rosacea,MTH,Disease or Syndrome
PMC8371525,infection,PROBLEM,PMC,C3714514,Infection,MTH,Pathologic Function
PMC8371525,openangle glaucoma,PROBLEM,PMC,,,,
PMC8371525,pyloriinfection,PROBLEM,PMC,,,,
PMC8371525,diseases of the pancreas,PROBLEM,PMC,C0030286,Pancreatic Diseases,MTH,Disease or Syndrome
PMC8371525,pancreatic diseases,PROBLEM,PMC,C0030286,Pancreatic Diseases,MTH,Disease or Syndrome
PMC8371525,pancreatic adenocarcinoma,PROBLEM,PMC,C0281361,Adenocarcinoma of pancreas,SNOMEDCT_US,Neoplastic Process
PMC8371525,chronic pancreatitis,PROBLEM,PMC,C0149521,"Pancreatitis, Chronic",MTH,Disease or Syndrome
PMC8371525,modestly increased pancreatic cancer risk inh,PROBLEM,PMC,,,,
PMC8371525,pyloripositive patients,PROBLEM,PMC,,,,
PMC8371525,this increase,PROBLEM,PMC,C5913994,Avoid dropping solution directly onto cornea as this causes increased discomfort,NIC,Health Care Activity
PMC8371525,reduction of antral dcells inh,TREATMENT,PMC,,,,
PMC8371525,pyloripositive patients,PROBLEM,PMC,,,,
PMC8371525,a suppression of somatostatin secretion,PROBLEM,PMC,,,,
PMC8371525,increased secretin secretion,PROBLEM,PMC,,,,
PMC8371525,pancreatic growth,PROBLEM,PMC,C1566942,Human Pancreatic Growth Hormone-Releasing Factor,MSH,"Amino Acid, Peptide, or Protein, Hormone"
PMC8371525,carcinogenesis,PROBLEM,PMC,C0596263,Carcinogenesis,MTH,Neoplastic Process
PMC8371525,pylori,PROBLEM,PMC,C0079488,Helicobacter pylori,MTH,Bacterium
PMC8371525,microbiome dysbiosis,PROBLEM,PMC,,,,
PMC8371525,pancreatic adenocarcinoma,PROBLEM,PMC,C0281361,Adenocarcinoma of pancreas,SNOMEDCT_US,Neoplastic Process
PMC8371525,cellular proliferation,PROBLEM,PMC,C0596290,Cell Proliferation,MTH,Cell Function
PMC8371525,the role ofh,TREATMENT,PMC,,,,
PMC8371525,the inflammation,PROBLEM,PMC,C0029877,Ear Inflammation,MTH,Disease or Syndrome
PMC8371525,autoimmune pancreatitis,PROBLEM,PMC,C2609129,Autoimmune Pancreatitis,MTH,Disease or Syndrome
PMC8371525,molecular mimicry,PROBLEM,PMC,C0242943,Molecular Mimicry,MSH,Molecular Function
PMC8371525,pyloriand pancreatic tissue,PROBLEM,PMC,,,,
PMC8371525,autoimmune pancreatitis,PROBLEM,PMC,C2609129,Autoimmune Pancreatitis,MTH,Disease or Syndrome
PMC8371525,antibodies,PROBLEM,PMC,C0003241,Antibodies,MTH,"Amino Acid, Peptide, or Protein, Pharmacologic Substance, Immunologic Factor"
PMC8371525,pyloriproteinsh,PROBLEM,PMC,,,,
PMC8371525,pylori,PROBLEM,PMC,C0079488,Helicobacter pylori,MTH,Bacterium
PMC8371525,microbiome dysbiosis,PROBLEM,PMC,,,,
PMC8371525,autoimmune inflammation of the pancreas,PROBLEM,PMC,,,,
PMC8371525,pathologists,TEST,PMC,C0334866,Medical pathologist,MTH,Professional or Occupational Group
PMC8371525,more studies,TEST,PMC,C3510339,"Nerve conduction, 13 or more studies",CPT,Diagnostic Procedure
PMC8371525,further,TEST,PMC,C1517331,Further,NCI,Spatial Concept
PMC8371525,systematic research,TEST,PMC,,,,
PMC8371525,nextgeneration sequencing,TEST,PMC,C5979779,"Infectious disease (acid-fast bacteria and invasive fungi), dna (673 organisms), nextgeneration sequencing, plasm",HCPT,Laboratory Procedure
PMC8371525,pancreatic cancer,PROBLEM,PMC,C0235974,Pancreatic carcinoma,MTH,Neoplastic Process
PMC8371525,h pyloriinfection,PROBLEM,PMC,,,,
PMC8371525,diseases of the stomach and duodenum,PROBLEM,PMC,C0156086,Other diseases of stomach and duodenum,ICD10CM,Disease or Syndrome
PMC8371525,peptic gastroduodenal ulcer disease,PROBLEM,PMC,C0842867,Partial gastrectomy with gastroduodenal anastomosis following previous procedure for peptic ulcer disease,ICD10AM,Therapeutic or Preventive Procedure
PMC8371525,gastritis,PROBLEM,PMC,C0017152,Gastritis,MTH,Disease or Syndrome
PMC8371525,carcinomas,PROBLEM,PMC,C0007097,Carcinoma,MTH,Neoplastic Process
PMC8371525,mucosaassociated lymphoid tissue lymphoma of the stomach,PROBLEM,PMC,,,,
PMC8371525,pancreatic carcinogenesis,PROBLEM,PMC,,,,
PMC8371525,aip,PROBLEM,PMC,C1836668,AURKAIP1 gene,MTH,Gene or Genome
PMC8371525,pyloriinfection,PROBLEM,PMC,,,,
PMC8371525,these diseases,PROBLEM,PMC,,,,
PMC8371525,oral bacteria,PROBLEM,PMC,C0597134,oral bacteria,MTH,Bacterium
PMC8371525,gut bacteriah,PROBLEM,PMC,,,,
PMC8371525,pyloriand intratumor bacteria,PROBLEM,PMC,,,,
PMC8371525,pancreatic cancer,PROBLEM,PMC,C0235974,Pancreatic carcinoma,MTH,Neoplastic Process
PMC8371525,this process,PROBLEM,PMC,C3845109,"No, but this work is in process",LNC,Finding
PMC8371525,bacteria,PROBLEM,PMC,C0004611,Bacteria,MTH,Bacterium
PMC8371525,chronic inflammation,PROBLEM,PMC,C0021376,Chronic inflammation,OMIM,Pathologic Function
PMC8371525,inflammatory mediators,PROBLEM,PMC,C5543552,Increased levels of inflammatory mediators and cytokines,OMIM,Finding
PMC8371525,cell proliferation,PROBLEM,PMC,C0596290,Cell Proliferation,MTH,Cell Function
PMC8371525,mutagenesis,PROBLEM,PMC,C0079866,Mutagenesis Process,MTH,Molecular Function
PMC8371525,oncogene activation,PROBLEM,PMC,C1518575,Oncogene Activation Process,NCI,Cell or Molecular Dysfunction
PMC8371525,angiogenesis,PROBLEM,PMC,C0302600,Angiogenic Process,MTH,Organ or Tissue Function
PMC8371525,bacteria,PROBLEM,PMC,C0004611,Bacteria,MTH,Bacterium
PMC8371525,cancer,PROBLEM,PMC,C0998265,Cancer <Cancridae>,MTH,Eukaryote
PMC8371525,activating nfkappa b,PROBLEM,PMC,,,,
PMC8371525,inhibiting cellular apoptosis,PROBLEM,PMC,C4317102,Baculoviral IAP Repeat-Containing 3 Protein,MTH,"Amino Acid, Peptide, or Protein, Biologically Active Substance"
PMC8371525,bacteria,PROBLEM,PMC,C0004611,Bacteria,MTH,Bacterium
PMC8371525,bacteria,PROBLEM,PMC,C0004611,Bacteria,MTH,Bacterium
PMC8371525,bacterial dysbiosis,PROBLEM,PMC,,,,
PMC8371525,the oncobiome,TEST,PMC,,,,
PMC8371525,bacterial metabolites,PROBLEM,PMC,,,,
PMC8371525,secondary bile acids,TREATMENT,PMC,C5686387,Secondary bile acid malabsorption,SNOMEDCT_US,Disease or Syndrome
PMC8371525,polyamines,TREATMENT,PMC,C0032433,Polyamines,MSH,Organic Chemical
PMC8371525,indole derivatives,TREATMENT,PMC,C3653426,"Indole derivatives, antipsychotic",ATC,"Organic Chemical, Pharmacologic Substance"
PMC8371525,pancreatic cancer,PROBLEM,PMC,C0235974,Pancreatic carcinoma,MTH,Neoplastic Process
PMC8371525,nextgeneration sequencing,TEST,PMC,C5979779,"Infectious disease (acid-fast bacteria and invasive fungi), dna (673 organisms), nextgeneration sequencing, plasm",HCPT,Laboratory Procedure
PMC8371525,noninvasive diagnostic,TEST,PMC,C3248364,Other noninvasive vascular diagnostic study,CPT,Diagnostic Procedure
PMC8371525,pancreatic cancer,PROBLEM,PMC,C0235974,Pancreatic carcinoma,MTH,Neoplastic Process
PMC8371525,a positive association between bacteria,PROBLEM,PMC,,,,
PMC8371525,pancreatic cancer,PROBLEM,PMC,C0235974,Pancreatic carcinoma,MTH,Neoplastic Process
PMC8371525,related immune inflammation,PROBLEM,PMC,,,,
PMC8371525,increased nitrosamine exposure,TREATMENT,PMC,,,,
PMC8371525,bacterial stimulation,PROBLEM,PMC,,,,
PMC8371525,chronic inflammation,PROBLEM,PMC,C0021376,Chronic inflammation,OMIM,Pathologic Function
PMC8371525,autoimmune mechanisms,PROBLEM,PMC,,,,
PMC8371525,aip,PROBLEM,PMC,C1836668,AURKAIP1 gene,MTH,Gene or Genome
PMC8371525,pyloriseems,TREATMENT,PMC,,,,
PMC8371525,inflammation stimulationviamechanisms,PROBLEM,PMC,,,,
PMC8371525,molecular mimicry,PROBLEM,PMC,C0242943,Molecular Mimicry,MSH,Molecular Function
PMC8371525,pyloriand pancreatic tissue,PROBLEM,PMC,,,,
PMC8371525,aip,PROBLEM,PMC,C1836668,AURKAIP1 gene,MTH,Gene or Genome
PMC8371525,antibodies,PROBLEM,PMC,C0003241,Antibodies,MTH,"Amino Acid, Peptide, or Protein, Pharmacologic Substance, Immunologic Factor"
PMC8371525,pyloriproteins,PROBLEM,PMC,,,,
PMC8371525,microbiome dysbiosish,PROBLEM,PMC,,,,
PMC8371525,pyloriis,PROBLEM,PMC,,,,
PMC8371525,autoimmune inflammation of the pancreas,PROBLEM,PMC,,,,
PMC8371525,aip,PROBLEM,PMC,C1836668,AURKAIP1 gene,MTH,Gene or Genome
PMC8371525,pancreatic cancer,PROBLEM,PMC,C0235974,Pancreatic carcinoma,MTH,Neoplastic Process
PMC8371525,a potential risk factor,PROBLEM,PMC,C0548253,Identify potential risk factors for skin breakdown.,PCDS,Therapeutic or Preventive Procedure
PMC11141771,pancreatic cancer,PROBLEM,PMC,C0235974,Pancreatic carcinoma,MTH,Neoplastic Process
PMC11141771,cancerrelated death,PROBLEM,PMC,,,,
PMC11141771,surgery,TREATMENT,PMC,C0038894,Surgery specialty,MTH,Biomedical Occupation or Discipline
PMC11141771,chemoradiation therapies,TREATMENT,PMC,C3468348,chemoradiation therapy,MEDCIN,Therapeutic or Preventive Procedure
PMC11141771,pancreatic cancer,PROBLEM,PMC,C0235974,Pancreatic carcinoma,MTH,Neoplastic Process
PMC11141771,cryoablation,TREATMENT,PMC,C0010408,Cryosurgery,MTH,Therapeutic or Preventive Procedure
PMC11141771,effective therapy,TREATMENT,PMC,C3494935,More effective medication therapy available,SNOMEDCT_US,Finding
PMC11141771,locally advanced pancreatic cancer,PROBLEM,PMC,,,,
PMC11141771,symptom,TREATMENT,PMC,C1457887,Symptoms,MTH,Sign or Symptom
PMC11141771,metastatic disease,PROBLEM,PMC,C2939420,Metastatic Neoplasm,MTH,Neoplastic Process
PMC11141771,disseminated intravascular coagulation,PROBLEM,PMC,C0012739,Disseminated Intravascular Coagulation,MTH,Disease or Syndrome
PMC11141771,cryoablation,TREATMENT,PMC,C0010408,Cryosurgery,MTH,Therapeutic or Preventive Procedure
PMC11141771,pancreatic cancer,PROBLEM,PMC,C0235974,Pancreatic carcinoma,MTH,Neoplastic Process
PMC11141771,a whipple procedure,TREATMENT,PMC,C4038811,History of Whipple procedure,SNOMEDCT_US,Finding
PMC11141771,chemotherapy,TREATMENT,PMC,C3665472,Chemotherapy,MTH,Therapeutic or Preventive Procedure
PMC11141771,gemcitabine,TREATMENT,PMC,C0045093,gemcitabine,MTH,"Nucleic Acid, Nucleoside, or Nucleotide, Pharmacologic Substance"
PMC11141771,paclitaxel,TREATMENT,PMC,C0144576,paclitaxel,MTH,"Organic Chemical, Pharmacologic Substance"
PMC11141771,the abdominal lymph nodes peritoneum right femur,PROBLEM,PMC,,,,
PMC11141771,surrounding soft tissue metastases,PROBLEM,PMC,,,,
PMC11141771,systemic palliative chemotherapy,TREATMENT,PMC,,,,
PMC11141771,gemcitabine,TREATMENT,PMC,C0045093,gemcitabine,MTH,"Nucleic Acid, Nucleoside, or Nucleotide, Pharmacologic Substance"
PMC11141771,paclitaxel,TREATMENT,PMC,C0144576,paclitaxel,MTH,"Organic Chemical, Pharmacologic Substance"
PMC11141771,right femur tumor excision,TREATMENT,PMC,,,,
PMC11141771,open reduction,TREATMENT,PMC,C2370853,Open reduction,MTH,Therapeutic or Preventive Procedure
PMC11141771,internal fixation,TREATMENT,PMC,C0016642,"Fracture Fixation, Internal",MSH,Therapeutic or Preventive Procedure
PMC11141771,radiation therapy,TREATMENT,PMC,C1522449,Radiation therapy (procedure),MTH,Therapeutic or Preventive Procedure
PMC11141771,persistent pain,PROBLEM,PMC,C0406836,Persistent wound pain,SNOMEDCT_US,Finding
PMC11141771,palliative percutaneous cryoablation,TREATMENT,PMC,,,,
PMC11141771,the metastatic tumor,PROBLEM,PMC,C4744823,Metastatic Tumor Sample,MTH,Body Substance
PMC11141771,computed tomography,TEST,PMC,C0040405,X-Ray Computed Tomography,MTH,Diagnostic Procedure
PMC11141771,ultrasound guidance,TEST,PMC,C0442973,Ultrasonic guidance procedure,SNOMEDCT_US,Diagnostic Procedure
PMC11141771,procedure,TREATMENT,PMC,C1546467,Act Class - procedure,MTH,Occupational Activity
PMC11141771,slow but continuous blood oozing at the ablation site,PROBLEM,PMC,,,,
PMC11141771,compression dressings,TREATMENT,PMC,C0179212,Pressure bandage,SNOMEDCT_US,Medical Device
PMC11141771,reinforcement sutures,TREATMENT,PMC,C2223869,fourth degree vaginal laceration second layer interrupted 3-0 chromic suture reinforce rectal closure,MEDCIN,Therapeutic or Preventive Procedure
PMC11141771,local thrombin powder,TREATMENT,PMC,,,,
PMC11141771,hypotensive,PROBLEM,PMC,C0857353,Hypotensive,MTH,Pathologic Function
PMC11141771,tachycardic,PROBLEM,PMC,,,,
PMC11141771,petechiae in both lower extremities,PROBLEM,PMC,,,,
PMC11141771,laboratory studies,TEST,PMC,C0681827,laboratory studies,MEDCIN,Laboratory Procedure
PMC11141771,dic,TEST,PMC,C0010927,dacarbazine,MTH,"Organic Chemical, Pharmacologic Substance"
PMC11141771,peripheral blood smear,TEST,PMC,C0747518,PERIPHERAL BLOOD SMEAR ABNORMAL,CCPSS,Finding
PMC11141771,multiple schistocytes,PROBLEM,PMC,,,,
PMC11141771,ct angiogram,TEST,PMC,C5849477,CT brain angiogram,MDR,Diagnostic Procedure
PMC11141771,any bleeding vessel,PROBLEM,PMC,,,,
PMC11141771,embolization,TREATMENT,PMC,C0013931,"Embolization, Therapeutic",MSH,Therapeutic or Preventive Procedure
PMC11141771,red blood cells,TREATMENT,PMC,C1277078,"Red blood cells, blood product",MTH,Pharmacologic Substance
PMC11141771,platelets,TEST,PMC,C0005821,Blood Platelets,MTH,Cell
PMC11141771,fresh frozen plasma,TREATMENT,PMC,C0016709,Fresh frozen plasma,MTH,Body Substance
PMC11141771,cryoprecipitate,TREATMENT,PMC,C5553020,Cryoprecipitated Plasma,MTH,Pharmacologic Substance
PMC11141771,multiple daily transfusions,TREATMENT,PMC,,,,
PMC11141771,pain,PROBLEM,PMC,C0030193,Pain,MTH,Sign or Symptom
PMC11141771,persistently thrombocytopenic,PROBLEM,PMC,C3805226,Persistent immune thrombocytopenic purpura,MDR,Disease or Syndrome
PMC11141771,coagulopathic,PROBLEM,PMC,,,,
PMC11141771,comfort care measures,TREATMENT,PMC,C0943984,Comfortable and well cared for:Find:Pt:^Patient:Ord:Reported.living-HIV,LNC,Clinical Attribute
PMC11141771,dic,PROBLEM,PMC,C0010927,dacarbazine,MTH,"Organic Chemical, Pharmacologic Substance"
PMC11141771,lifethreatening complication,PROBLEM,PMC,,,,
PMC11141771,advanced pancreatic cancer,PROBLEM,PMC,,,,
PMC11141771,dic,PROBLEM,PMC,C0010927,dacarbazine,MTH,"Organic Chemical, Pharmacologic Substance"
PMC11141771,a lifethreatening complication,PROBLEM,PMC,,,,
PMC11141771,advanced pc,PROBLEM,PMC,,,,
PMC11141771,large volume cryoablation,TREATMENT,PMC,,,,
PMC11141771,more studies,TEST,PMC,C3510339,"Nerve conduction, 13 or more studies",CPT,Diagnostic Procedure
PMC11141771,cryoablation,TREATMENT,PMC,C0010408,Cryosurgery,MTH,Therapeutic or Preventive Procedure
PMC11141771,antitumor immunity,TREATMENT,PMC,,,,
PMC11141771,life threatening dic,PROBLEM,PMC,,,,
PMC5384142,dendritic cells,PROBLEM,PMC,C0011306,Dendritic Cells,MTH,Cell
PMC5384142,antitumor immune response,TREATMENT,PMC,,,,
PMC5384142,cancer,PROBLEM,PMC,C0998265,Cancer <Cancridae>,MTH,Eukaryote
PMC5384142,dcbased immunotherapy,TREATMENT,PMC,,,,
PMC5384142,tolllike receptor,TREATMENT,PMC,,,,
PMC5384142,a promising approach,TREATMENT,PMC,,,,
